frame.time_epoch,frame.time_delta,ip.proto,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.window_size,tcp.options.mss,tcp.analysis.bytes_in_flight,udp.length,frame.len,label
1746867937.302057000,0.002569000,6,64,10.0.3.7,10.0.3.5,59313,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.302264000,0.000207000,6,64,10.0.3.5,10.0.3.7,80,59313,,,0x0014,1,1,0,0,,,,60,1
1746867937.304781000,0.002517000,6,64,10.0.3.7,10.0.3.5,59314,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.304784000,0.000003000,6,64,10.0.3.5,10.0.3.7,80,59314,,,0x0014,1,1,0,0,,,,60,1
1746867937.307598000,0.002814000,6,64,10.0.3.7,10.0.3.5,59315,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.307773000,0.000175000,6,64,10.0.3.5,10.0.3.7,80,59315,,,0x0014,1,1,0,0,,,,60,1
1746867937.310351000,0.002578000,6,64,10.0.3.7,10.0.3.5,59316,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.310693000,0.000342000,6,64,10.0.3.5,10.0.3.7,80,59316,,,0x0014,1,1,0,0,,,,60,1
1746867937.313478000,0.002785000,6,64,10.0.3.7,10.0.3.5,59317,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.313714000,0.000236000,6,64,10.0.3.5,10.0.3.7,80,59317,,,0x0014,1,1,0,0,,,,60,1
1746867937.315972000,0.002258000,6,64,10.0.3.7,10.0.3.5,59318,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.316314000,0.000342000,6,64,10.0.3.5,10.0.3.7,80,59318,,,0x0014,1,1,0,0,,,,60,1
1746867937.318858000,0.002544000,6,64,10.0.3.7,10.0.3.5,59319,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.318985000,0.000127000,6,64,10.0.3.5,10.0.3.7,80,59319,,,0x0014,1,1,0,0,,,,60,1
1746867937.321500000,0.002515000,6,64,10.0.3.7,10.0.3.5,59320,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.321703000,0.000203000,6,64,10.0.3.5,10.0.3.7,80,59320,,,0x0014,1,1,0,0,,,,60,1
1746867937.324206000,0.002503000,6,64,10.0.3.7,10.0.3.5,59321,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.324210000,0.000004000,6,64,10.0.3.5,10.0.3.7,80,59321,,,0x0014,1,1,0,0,,,,60,1
1746867937.326656000,0.002446000,6,64,10.0.3.7,10.0.3.5,59322,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.326816000,0.000160000,6,64,10.0.3.5,10.0.3.7,80,59322,,,0x0014,1,1,0,0,,,,60,1
1746867937.329498000,0.002682000,6,64,10.0.3.7,10.0.3.5,59323,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.329840000,0.000342000,6,64,10.0.3.5,10.0.3.7,80,59323,,,0x0014,1,1,0,0,,,,60,1
1746867937.332669000,0.002829000,6,64,10.0.3.7,10.0.3.5,59324,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.332881000,0.000212000,6,64,10.0.3.5,10.0.3.7,80,59324,,,0x0014,1,1,0,0,,,,60,1
1746867937.334965000,0.002084000,6,64,10.0.3.7,10.0.3.5,59325,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.335185000,0.000220000,6,64,10.0.3.5,10.0.3.7,80,59325,,,0x0014,1,1,0,0,,,,60,1
1746867937.337704000,0.002519000,6,64,10.0.3.7,10.0.3.5,59326,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.337890000,0.000186000,6,64,10.0.3.5,10.0.3.7,80,59326,,,0x0014,1,1,0,0,,,,60,1
1746867937.340918000,0.003028000,6,64,10.0.3.7,10.0.3.5,59327,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.341357000,0.000439000,6,64,10.0.3.5,10.0.3.7,80,59327,,,0x0014,1,1,0,0,,,,60,1
1746867937.344101000,0.002744000,6,64,10.0.3.7,10.0.3.5,59328,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.344276000,0.000175000,6,64,10.0.3.5,10.0.3.7,80,59328,,,0x0014,1,1,0,0,,,,60,1
1746867937.346824000,0.002548000,6,64,10.0.3.7,10.0.3.5,59329,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.347038000,0.000214000,6,64,10.0.3.5,10.0.3.7,80,59329,,,0x0014,1,1,0,0,,,,60,1
1746867937.349639000,0.002601000,6,64,10.0.3.7,10.0.3.5,59330,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.349858000,0.000219000,6,64,10.0.3.5,10.0.3.7,80,59330,,,0x0014,1,1,0,0,,,,60,1
1746867937.352440000,0.002582000,6,64,10.0.3.7,10.0.3.5,59331,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.352670000,0.000230000,6,64,10.0.3.5,10.0.3.7,80,59331,,,0x0014,1,1,0,0,,,,60,1
1746867937.354954000,0.002284000,6,64,10.0.3.7,10.0.3.5,59332,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.355192000,0.000238000,6,64,10.0.3.5,10.0.3.7,80,59332,,,0x0014,1,1,0,0,,,,60,1
1746867937.357867000,0.002675000,6,64,10.0.3.7,10.0.3.5,59333,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.358086000,0.000219000,6,64,10.0.3.5,10.0.3.7,80,59333,,,0x0014,1,1,0,0,,,,60,1
1746867937.361171000,0.003085000,6,64,10.0.3.7,10.0.3.5,59334,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.361542000,0.000371000,6,64,10.0.3.5,10.0.3.7,80,59334,,,0x0014,1,1,0,0,,,,60,1
1746867937.364386000,0.002844000,6,64,10.0.3.7,10.0.3.5,59335,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.364392000,0.000006000,6,64,10.0.3.5,10.0.3.7,80,59335,,,0x0014,1,1,0,0,,,,60,1
1746867937.366789000,0.002397000,6,64,10.0.3.7,10.0.3.5,59336,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.366953000,0.000164000,6,64,10.0.3.5,10.0.3.7,80,59336,,,0x0014,1,1,0,0,,,,60,1
1746867937.369487000,0.002534000,6,64,10.0.3.7,10.0.3.5,59337,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.369673000,0.000186000,6,64,10.0.3.5,10.0.3.7,80,59337,,,0x0014,1,1,0,0,,,,60,1
1746867937.372084000,0.002411000,6,64,10.0.3.7,10.0.3.5,59338,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.372516000,0.000432000,6,64,10.0.3.5,10.0.3.7,80,59338,,,0x0014,1,1,0,0,,,,60,1
1746867937.375020000,0.002504000,6,64,10.0.3.7,10.0.3.5,59339,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.375467000,0.000447000,6,64,10.0.3.5,10.0.3.7,80,59339,,,0x0014,1,1,0,0,,,,60,1
1746867937.378477000,0.003010000,6,64,10.0.3.7,10.0.3.5,59340,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.378740000,0.000263000,6,64,10.0.3.5,10.0.3.7,80,59340,,,0x0014,1,1,0,0,,,,60,1
1746867937.381361000,0.002621000,6,64,10.0.3.7,10.0.3.5,59341,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.381366000,0.000005000,6,64,10.0.3.5,10.0.3.7,80,59341,,,0x0014,1,1,0,0,,,,60,1
1746867937.383495000,0.002129000,6,64,10.0.3.7,10.0.3.5,59342,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.383597000,0.000102000,6,64,10.0.3.5,10.0.3.7,80,59342,,,0x0014,1,1,0,0,,,,60,1
1746867937.386381000,0.002784000,6,64,10.0.3.7,10.0.3.5,59343,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.386824000,0.000443000,6,64,10.0.3.5,10.0.3.7,80,59343,,,0x0014,1,1,0,0,,,,60,1
1746867937.389731000,0.002907000,6,64,10.0.3.7,10.0.3.5,59344,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.389985000,0.000254000,6,64,10.0.3.5,10.0.3.7,80,59344,,,0x0014,1,1,0,0,,,,60,1
1746867937.392339000,0.002354000,6,64,10.0.3.7,10.0.3.5,59345,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.392514000,0.000175000,6,64,10.0.3.5,10.0.3.7,80,59345,,,0x0014,1,1,0,0,,,,60,1
1746867937.394822000,0.002308000,6,64,10.0.3.7,10.0.3.5,59346,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.395031000,0.000209000,6,64,10.0.3.5,10.0.3.7,80,59346,,,0x0014,1,1,0,0,,,,60,1
1746867937.397594000,0.002563000,6,64,10.0.3.7,10.0.3.5,59347,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.397784000,0.000190000,6,64,10.0.3.5,10.0.3.7,80,59347,,,0x0014,1,1,0,0,,,,60,1
1746867937.400314000,0.002530000,6,64,10.0.3.7,10.0.3.5,59348,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.400479000,0.000165000,6,64,10.0.3.5,10.0.3.7,80,59348,,,0x0014,1,1,0,0,,,,60,1
1746867937.403467000,0.002988000,6,64,10.0.3.7,10.0.3.5,59349,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.403815000,0.000348000,6,64,10.0.3.5,10.0.3.7,80,59349,,,0x0014,1,1,0,0,,,,60,1
1746867937.406175000,0.002360000,6,64,10.0.3.7,10.0.3.5,59350,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.406634000,0.000459000,6,64,10.0.3.5,10.0.3.7,80,59350,,,0x0014,1,1,0,0,,,,60,1
1746867937.409588000,0.002954000,6,64,10.0.3.7,10.0.3.5,59351,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.409862000,0.000274000,6,64,10.0.3.5,10.0.3.7,80,59351,,,0x0014,1,1,0,0,,,,60,1
1746867937.412240000,0.002378000,6,64,10.0.3.7,10.0.3.5,59352,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.412244000,0.000004000,6,64,10.0.3.5,10.0.3.7,80,59352,,,0x0014,1,1,0,0,,,,60,1
1746867937.414902000,0.002658000,6,64,10.0.3.7,10.0.3.5,59353,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.414906000,0.000004000,6,64,10.0.3.5,10.0.3.7,80,59353,,,0x0014,1,1,0,0,,,,60,1
1746867937.417833000,0.002927000,6,64,10.0.3.7,10.0.3.5,59354,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.418091000,0.000258000,6,64,10.0.3.5,10.0.3.7,80,59354,,,0x0014,1,1,0,0,,,,60,1
1746867937.420858000,0.002767000,6,64,10.0.3.7,10.0.3.5,59355,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.421221000,0.000363000,6,64,10.0.3.5,10.0.3.7,80,59355,,,0x0014,1,1,0,0,,,,60,1
1746867937.423946000,0.002725000,6,64,10.0.3.7,10.0.3.5,59356,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.424423000,0.000477000,6,64,10.0.3.5,10.0.3.7,80,59356,,,0x0014,1,1,0,0,,,,60,1
1746867937.427431000,0.003008000,6,64,10.0.3.7,10.0.3.5,59357,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.427614000,0.000183000,6,64,10.0.3.5,10.0.3.7,80,59357,,,0x0014,1,1,0,0,,,,60,1
1746867937.430172000,0.002558000,6,64,10.0.3.7,10.0.3.5,59358,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.430358000,0.000186000,6,64,10.0.3.5,10.0.3.7,80,59358,,,0x0014,1,1,0,0,,,,60,1
1746867937.433046000,0.002688000,6,64,10.0.3.7,10.0.3.5,59359,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.433089000,0.000043000,6,64,10.0.3.5,10.0.3.7,80,59359,,,0x0014,1,1,0,0,,,,60,1
1746867937.435528000,0.002439000,6,64,10.0.3.7,10.0.3.5,59360,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.435752000,0.000224000,6,64,10.0.3.5,10.0.3.7,80,59360,,,0x0014,1,1,0,0,,,,60,1
1746867937.438276000,0.002524000,6,64,10.0.3.7,10.0.3.5,59361,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.439588000,0.001312000,6,64,10.0.3.5,10.0.3.7,80,59361,,,0x0014,1,1,0,0,,,,60,1
1746867937.442346000,0.002758000,6,64,10.0.3.7,10.0.3.5,59362,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.442583000,0.000237000,6,64,10.0.3.5,10.0.3.7,80,59362,,,0x0014,1,1,0,0,,,,60,1
1746867937.445379000,0.002796000,6,64,10.0.3.7,10.0.3.5,59363,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.445792000,0.000413000,6,64,10.0.3.5,10.0.3.7,80,59363,,,0x0014,1,1,0,0,,,,60,1
1746867937.448663000,0.002871000,6,64,10.0.3.7,10.0.3.5,59364,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.448834000,0.000171000,6,64,10.0.3.5,10.0.3.7,80,59364,,,0x0014,1,1,0,0,,,,60,1
1746867937.451322000,0.002488000,6,64,10.0.3.7,10.0.3.5,59365,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.451490000,0.000168000,6,64,10.0.3.5,10.0.3.7,80,59365,,,0x0014,1,1,0,0,,,,60,1
1746867937.453954000,0.002464000,6,64,10.0.3.7,10.0.3.5,59366,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.454123000,0.000169000,6,64,10.0.3.5,10.0.3.7,80,59366,,,0x0014,1,1,0,0,,,,60,1
1746867937.456631000,0.002508000,6,64,10.0.3.7,10.0.3.5,59367,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.456877000,0.000246000,6,64,10.0.3.5,10.0.3.7,80,59367,,,0x0014,1,1,0,0,,,,60,1
1746867937.459429000,0.002552000,6,64,10.0.3.7,10.0.3.5,59368,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.459644000,0.000215000,6,64,10.0.3.5,10.0.3.7,80,59368,,,0x0014,1,1,0,0,,,,60,1
1746867937.462248000,0.002604000,6,64,10.0.3.7,10.0.3.5,59369,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.462400000,0.000152000,6,64,10.0.3.5,10.0.3.7,80,59369,,,0x0014,1,1,0,0,,,,60,1
1746867937.464949000,0.002549000,6,64,10.0.3.7,10.0.3.5,59370,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.464954000,0.000005000,6,64,10.0.3.5,10.0.3.7,80,59370,,,0x0014,1,1,0,0,,,,60,1
1746867937.468098000,0.003144000,6,64,10.0.3.7,10.0.3.5,59371,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.468312000,0.000214000,6,64,10.0.3.5,10.0.3.7,80,59371,,,0x0014,1,1,0,0,,,,60,1
1746867937.471602000,0.003290000,6,64,10.0.3.7,10.0.3.5,59372,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.471857000,0.000255000,6,64,10.0.3.5,10.0.3.7,80,59372,,,0x0014,1,1,0,0,,,,60,1
1746867937.474094000,0.002237000,6,64,10.0.3.7,10.0.3.5,59373,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.474123000,0.000029000,6,64,10.0.3.5,10.0.3.7,80,59373,,,0x0014,1,1,0,0,,,,60,1
1746867937.476635000,0.002512000,6,64,10.0.3.7,10.0.3.5,59374,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.476824000,0.000189000,6,64,10.0.3.5,10.0.3.7,80,59374,,,0x0014,1,1,0,0,,,,60,1
1746867937.479339000,0.002515000,6,64,10.0.3.7,10.0.3.5,59375,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.479545000,0.000206000,6,64,10.0.3.5,10.0.3.7,80,59375,,,0x0014,1,1,0,0,,,,60,1
1746867937.482093000,0.002548000,6,64,10.0.3.7,10.0.3.5,59376,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.482313000,0.000220000,6,64,10.0.3.5,10.0.3.7,80,59376,,,0x0014,1,1,0,0,,,,60,1
1746867937.485465000,0.003152000,6,64,10.0.3.7,10.0.3.5,59377,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.485804000,0.000339000,6,64,10.0.3.5,10.0.3.7,80,59377,,,0x0014,1,1,0,0,,,,60,1
1746867937.488584000,0.002780000,6,64,10.0.3.7,10.0.3.5,59378,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.488840000,0.000256000,6,64,10.0.3.5,10.0.3.7,80,59378,,,0x0014,1,1,0,0,,,,60,1
1746867937.491458000,0.002618000,6,64,10.0.3.7,10.0.3.5,59379,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.491655000,0.000197000,6,64,10.0.3.5,10.0.3.7,80,59379,,,0x0014,1,1,0,0,,,,60,1
1746867937.494275000,0.002620000,6,64,10.0.3.7,10.0.3.5,59380,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.494280000,0.000005000,6,64,10.0.3.5,10.0.3.7,80,59380,,,0x0014,1,1,0,0,,,,60,1
1746867937.496721000,0.002441000,6,64,10.0.3.7,10.0.3.5,59381,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.496928000,0.000207000,6,64,10.0.3.5,10.0.3.7,80,59381,,,0x0014,1,1,0,0,,,,60,1
1746867937.499455000,0.002527000,6,64,10.0.3.7,10.0.3.5,59382,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.499653000,0.000198000,6,64,10.0.3.5,10.0.3.7,80,59382,,,0x0014,1,1,0,0,,,,60,1
1746867937.502234000,0.002581000,6,64,10.0.3.7,10.0.3.5,59383,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.502551000,0.000317000,6,64,10.0.3.5,10.0.3.7,80,59383,,,0x0014,1,1,0,0,,,,60,1
1746867937.505638000,0.003087000,6,64,10.0.3.7,10.0.3.5,59384,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.505995000,0.000357000,6,64,10.0.3.5,10.0.3.7,80,59384,,,0x0014,1,1,0,0,,,,60,1
1746867937.508790000,0.002795000,6,64,10.0.3.7,10.0.3.5,59385,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.509016000,0.000226000,6,64,10.0.3.5,10.0.3.7,80,59385,,,0x0014,1,1,0,0,,,,60,1
1746867937.511540000,0.002524000,6,64,10.0.3.7,10.0.3.5,59386,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.511696000,0.000156000,6,64,10.0.3.5,10.0.3.7,80,59386,,,0x0014,1,1,0,0,,,,60,1
1746867937.514170000,0.002474000,6,64,10.0.3.7,10.0.3.5,59387,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.514173000,0.000003000,6,64,10.0.3.5,10.0.3.7,80,59387,,,0x0014,1,1,0,0,,,,60,1
1746867937.516544000,0.002371000,6,64,10.0.3.7,10.0.3.5,59388,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.516686000,0.000142000,6,64,10.0.3.5,10.0.3.7,80,59388,,,0x0014,1,1,0,0,,,,60,1
1746867937.519611000,0.002925000,6,64,10.0.3.7,10.0.3.5,59389,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.519804000,0.000193000,6,64,10.0.3.5,10.0.3.7,80,59389,,,0x0014,1,1,0,0,,,,60,1
1746867937.522408000,0.002604000,6,64,10.0.3.7,10.0.3.5,59390,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.522580000,0.000172000,6,64,10.0.3.5,10.0.3.7,80,59390,,,0x0014,1,1,0,0,,,,60,1
1746867937.524660000,0.002080000,6,64,10.0.3.7,10.0.3.5,59391,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867937.525110000,0.000450000,6,64,10.0.3.5,10.0.3.7,80,59391,,,0x0014,1,1,0,0,,,,60,1
1746867938.944854000,1.419744000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,470,53684,1,64512,,1,,67,1
1746867938.944899000,0.000045000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53684,471,0,6912,,,,66,1
1746867944.065501000,5.120602000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,471,53684,60,64512,,60,,126,1
1746867944.065569000,0.000068000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53684,531,0,6912,,,,66,1
1746867949.064084000,4.998515000,,,,,,,,,,,,,,,,,42,1
1746867949.064315000,0.000231000,,,,,,,,,,,,,,,,,60,1
1746867952.994256000,3.929941000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,531,53684,25,64512,,25,,91,1
1746867952.994295000,0.000039000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53684,556,0,6912,,,,66,1
1746867956.618638000,3.624343000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,556,53684,53,64512,,53,,119,1
1746867956.618677000,0.000039000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53684,609,0,6912,,,,66,1
1746867956.621935000,0.003258000,6,64,10.0.3.7,10.0.3.5,57823,22,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746867956.622425000,0.000490000,6,64,10.0.3.5,10.0.3.7,22,57823,,,0x0014,1,1,0,0,,,,60,1
1746867983.445029000,26.822604000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,609,53684,4,64512,,4,,70,1
1746867983.445225000,0.000196000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53684,613,0,6912,,,,66,1
1746867983.445970000,0.000745000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,53684,613,12,6912,,12,,78,1
1746867983.446460000,0.000490000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,613,53696,0,64512,,,,66,1
1746867984.092990000,0.646530000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,613,53696,3,64512,,3,,69,1
1746867984.093793000,0.000803000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,53696,616,223,6912,,223,,289,1
1746867984.094027000,0.000234000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,616,53919,0,64512,,,,66,1
1746867998.380053000,14.286026000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,616,53919,20,64512,,20,,86,1
1746867998.380789000,0.000736000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,53919,636,2896,6912,,2896,,2962,1
1746867998.381376000,0.000587000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,636,56815,0,70272,,,,66,1
1746867998.381426000,0.000050000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,56815,636,1448,6912,,1448,,1514,1
1746867998.381445000,0.000019000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0018,58263,636,1312,6912,,2760,,1378,1
1746867998.381601000,0.000156000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0010,636,59575,0,75776,,,,66,1
1746868039.346468000,40.964867000,,,,,,,546,547,,,,,,,,103,157,1
1746868040.342233000,0.995765000,,,,,,,546,547,,,,,,,,103,157,1
1746868042.343268000,2.001035000,,,,,,,546,547,,,,,,,,103,157,1
1746868046.342537000,3.999269000,,,,,,,546,547,,,,,,,,103,157,1
1746868054.374218000,8.031681000,,,,,,,546,547,,,,,,,,103,157,1
1746868057.628532000,3.254314000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,636,59575,53,75776,,53,,119,1
1746868057.629982000,0.001450000,6,64,10.0.3.7,10.0.3.5,59393,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868057.630310000,0.000328000,6,64,10.0.3.5,10.0.3.7,80,59393,,,0x0014,1,1,0,0,,,,60,1
1746868057.664207000,0.033897000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,59575,689,0,6912,,,,66,1
1746868062.624255000,4.960048000,,,,,,,,,,,,,,,,,42,1
1746868062.624745000,0.000490000,,,,,,,,,,,,,,,,,60,1
1746868062.634773000,0.010028000,,,,,,,,,,,,,,,,,60,1
1746868062.634783000,0.000010000,,,,,,,,,,,,,,,,,42,1
1746868068.186323000,5.551540000,6,64,10.0.3.5,10.0.3.7,4444,55046,,,0x0018,689,59575,78,75776,,78,,144,1
1746868068.186362000,0.000039000,6,64,10.0.3.7,10.0.3.5,55046,4444,,,0x0010,59575,767,0,6912,,,,66,1
1746868068.190164000,0.003802000,6,64,10.0.3.7,10.0.3.5,59394,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.190405000,0.000241000,6,64,10.0.3.5,10.0.3.7,80,59394,,,0x0014,1,1,0,0,,,,60,1
1746868068.194111000,0.003706000,6,64,10.0.3.7,10.0.3.5,59395,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.194324000,0.000213000,6,64,10.0.3.5,10.0.3.7,80,59395,,,0x0014,1,1,0,0,,,,60,1
1746868068.196869000,0.002545000,6,64,10.0.3.7,10.0.3.5,59396,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.197118000,0.000249000,6,64,10.0.3.5,10.0.3.7,80,59396,,,0x0014,1,1,0,0,,,,60,1
1746868068.199880000,0.002762000,6,64,10.0.3.7,10.0.3.5,59397,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.200080000,0.000200000,6,64,10.0.3.5,10.0.3.7,80,59397,,,0x0014,1,1,0,0,,,,60,1
1746868068.202610000,0.002530000,6,64,10.0.3.7,10.0.3.5,59398,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.202836000,0.000226000,6,64,10.0.3.5,10.0.3.7,80,59398,,,0x0014,1,1,0,0,,,,60,1
1746868068.205601000,0.002765000,6,64,10.0.3.7,10.0.3.5,59399,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.206127000,0.000526000,6,64,10.0.3.5,10.0.3.7,80,59399,,,0x0014,1,1,0,0,,,,60,1
1746868068.209013000,0.002886000,6,64,10.0.3.7,10.0.3.5,59400,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.209214000,0.000201000,6,64,10.0.3.5,10.0.3.7,80,59400,,,0x0014,1,1,0,0,,,,60,1
1746868068.211872000,0.002658000,6,64,10.0.3.7,10.0.3.5,59401,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.212101000,0.000229000,6,64,10.0.3.5,10.0.3.7,80,59401,,,0x0014,1,1,0,0,,,,60,1
1746868068.214786000,0.002685000,6,64,10.0.3.7,10.0.3.5,59402,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.214794000,0.000008000,6,64,10.0.3.5,10.0.3.7,80,59402,,,0x0014,1,1,0,0,,,,60,1
1746868068.217924000,0.003130000,6,64,10.0.3.7,10.0.3.5,59403,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
1746868068.218252000,0.000328000,6,64,10.0.3.5,10.0.3.7,80,59403,,,0x0014,1,1,0,0,,,,60,1
1746868068.221086000,0.002834000,6,64,10.0.3.7,10.0.3.5,59404,80,,,0x0002,0,0,0,5840,020405b4,,,74,1
