frame.time_epoch,frame.time_delta,ip.proto,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.window_size,tcp.options.mss,tcp.analysis.bytes_in_flight,udp.length,frame.len,label
1747143174.159059000,0.000122000,6,64,10.7.7.4,10.7.7.5,60657,55250,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.159074000,0.000015000,6,64,10.7.7.5,10.7.7.4,55250,60657,,,0x0010,1,1,0,129940,,,,66,0
1747143174.159130000,0.000056000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,219,682,31,129624,,31,,97,0
1747143174.191097000,0.031967000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,682,250,0,5888,,,,66,0
1747143174.203181000,0.012084000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,682,250,28,5888,,28,,94,0
1747143174.203321000,0.000140000,6,64,10.7.7.5,10.7.7.4,55250,60657,,,0x0011,1,1,0,129940,,,,66,0
1747143174.203457000,0.000136000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,250,710,6,129624,,6,,72,0
1747143174.211198000,0.007741000,6,64,10.7.7.4,10.7.7.5,60657,55250,,,0x0010,1,2,0,5888,,,,66,0
1747143174.213041000,0.001843000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,710,256,0,5888,,,,66,0
1747143174.213222000,0.000181000,6,64,10.7.7.4,10.7.7.5,60657,55250,,,0x0014,1,2,0,5888,,,,66,0
1747143174.213222000,0.000000000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,710,256,49,5888,,49,,115,0
1747143174.213360000,0.000138000,6,64,10.7.7.5,10.7.7.4,47134,35581,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.213493000,0.000133000,6,64,10.7.7.4,10.7.7.5,35581,47134,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.213508000,0.000015000,6,64,10.7.7.5,10.7.7.4,47134,35581,,,0x0010,1,1,0,129940,,,,66,0
1747143174.213569000,0.000061000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,256,759,17,129624,,17,,83,0
1747143174.225234000,0.011665000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,759,273,28,5888,,28,,94,0
1747143174.225387000,0.000153000,6,64,10.7.7.5,10.7.7.4,47134,35581,,,0x0011,1,1,0,129940,,,,66,0
1747143174.225599000,0.000212000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,273,787,6,129624,,6,,72,0
1747143174.231212000,0.005613000,6,64,10.7.7.4,10.7.7.5,35581,47134,,,0x0010,1,2,0,5888,,,,66,0
1747143174.235192000,0.003980000,6,64,10.7.7.4,10.7.7.5,35581,47134,,,0x0014,1,2,0,5888,,,,66,0
1747143174.245263000,0.010071000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,787,279,49,5888,,49,,115,0
1747143174.245456000,0.000193000,6,64,10.7.7.5,10.7.7.4,35358,63675,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.245674000,0.000218000,6,64,10.7.7.4,10.7.7.5,63675,35358,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.245700000,0.000026000,6,64,10.7.7.5,10.7.7.4,35358,63675,,,0x0010,1,1,0,129940,,,,66,0
1747143174.245812000,0.000112000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,279,836,26,129624,,26,,92,0
1747143174.267294000,0.021482000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,836,305,28,5888,,28,,94,0
1747143174.267395000,0.000101000,6,64,10.7.7.5,10.7.7.4,35358,63675,,,0x0011,1,1,0,129940,,,,66,0
1747143174.267530000,0.000135000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,305,864,6,129624,,6,,72,0
1747143174.271320000,0.003790000,6,64,10.7.7.4,10.7.7.5,63675,35358,,,0x0010,1,2,0,5888,,,,66,0
1747143174.277330000,0.006010000,6,64,10.7.7.4,10.7.7.5,63675,35358,,,0x0014,1,2,0,5888,,,,66,0
1747143174.277331000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,864,311,49,5888,,49,,115,0
1747143174.277927000,0.000596000,6,64,10.7.7.5,10.7.7.4,52820,55838,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.278080000,0.000153000,6,64,10.7.7.4,10.7.7.5,55838,52820,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.278102000,0.000022000,6,64,10.7.7.5,10.7.7.4,52820,55838,,,0x0010,1,1,0,129940,,,,66,0
1747143174.278129000,0.000027000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,311,913,25,129624,,25,,91,0
1747143174.289940000,0.011811000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,913,336,28,5888,,28,,94,0
1747143174.290031000,0.000091000,6,64,10.7.7.5,10.7.7.4,52820,55838,,,0x0011,1,1,0,129940,,,,66,0
1747143174.290134000,0.000103000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,336,941,6,129624,,6,,72,0
1747143174.301914000,0.011780000,6,64,10.7.7.4,10.7.7.5,55838,52820,,,0x0010,1,2,0,5888,,,,66,0
1747143174.312073000,0.010159000,6,64,10.7.7.4,10.7.7.5,55838,52820,,,0x0014,1,2,0,5888,,,,66,0
1747143174.322002000,0.009929000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,941,342,49,5888,,49,,115,0
1747143174.322269000,0.000267000,6,64,10.7.7.5,10.7.7.4,39410,32021,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.322474000,0.000205000,6,64,10.7.7.4,10.7.7.5,32021,39410,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.322507000,0.000033000,6,64,10.7.7.5,10.7.7.4,39410,32021,,,0x0010,1,1,0,129940,,,,66,0
1747143174.322551000,0.000044000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,342,990,18,129624,,18,,84,0
1747143174.334055000,0.011504000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,990,360,28,5888,,28,,94,0
1747143174.334192000,0.000137000,6,64,10.7.7.5,10.7.7.4,39410,32021,,,0x0011,1,1,0,129940,,,,66,0
1747143174.334440000,0.000248000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,360,1018,6,129624,,6,,72,0
1747143174.340065000,0.005625000,6,64,10.7.7.4,10.7.7.5,32021,39410,,,0x0010,1,2,0,5888,,,,66,0
1747143174.344042000,0.003977000,6,64,10.7.7.4,10.7.7.5,32021,39410,,,0x0014,1,2,0,5888,,,,66,0
1747143174.344129000,0.000087000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,1018,366,49,5888,,49,,115,0
1747143174.344386000,0.000257000,6,64,10.7.7.5,10.7.7.4,48396,10860,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143174.344627000,0.000241000,6,64,10.7.7.4,10.7.7.5,10860,48396,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143174.344657000,0.000030000,6,64,10.7.7.5,10.7.7.4,48396,10860,,,0x0010,1,1,0,129940,,,,66,0
1747143174.344734000,0.000077000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,366,1067,21,129624,,21,,87,0
1747143174.352057000,0.007323000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,1067,387,28,5888,,28,,94,0
1747143174.352197000,0.000140000,6,64,10.7.7.5,10.7.7.4,48396,10860,,,0x0011,1,1,0,129940,,,,66,0
1747143174.352243000,0.000046000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0018,387,1095,6,129624,,6,,72,0
1747143174.356091000,0.003848000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0018,1095,393,14,5888,,14,,80,0
1747143174.356092000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0011,1109,393,0,5888,,,,66,0
1747143174.356171000,0.000079000,6,64,10.7.7.4,10.7.7.5,10860,48396,,,0x0014,1,2,0,5888,,,,66,0
1747143174.356215000,0.000044000,6,64,10.7.7.5,10.7.7.4,38218,21,,,0x0011,393,1110,0,129624,,,,66,0
1747143174.356373000,0.000158000,6,64,10.7.7.4,10.7.7.5,21,38218,,,0x0010,1110,394,0,5888,,,,66,0
1747143237.433502000,63.077129000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.433868000,0.000366000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.433909000,0.000041000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0010,1,1,0,129940,,,,66,0
1747143237.435560000,0.001651000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,1,1,20,5888,,20,,86,0
1747143237.435589000,0.000029000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0010,1,21,0,129920,,,,66,0
1747143237.435722000,0.000133000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,1,21,16,129920,,16,,82,0
1747143237.435940000,0.000218000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0010,21,17,0,5888,,,,66,0
1747143237.444631000,0.008691000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,21,17,34,5888,,34,,100,0
1747143237.444784000,0.000153000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,17,55,16,129888,,16,,82,0
1747143237.455159000,0.010375000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,55,33,23,5888,,23,,89,0
1747143237.455323000,0.000164000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,33,78,6,129868,,6,,72,0
1747143237.466721000,0.011398000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,78,39,19,5888,,19,,85,0
1747143237.466878000,0.000157000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,39,97,6,129852,,6,,72,0
1747143237.476917000,0.010039000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,97,45,15,5888,,15,,81,0
1747143237.476920000,0.000003000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,112,45,7,5888,,22,,73,0
1747143237.476921000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,119,45,7,5888,,29,,73,0
1747143237.477060000,0.000139000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0010,45,126,0,129824,,,,66,0
1747143237.477367000,0.000307000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,126,45,58,5888,,58,,124,0
1747143237.477717000,0.000350000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,45,184,8,129768,,8,,74,0
1747143237.488761000,0.011044000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,184,53,31,5888,,31,,97,0
1747143237.488863000,0.000102000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,53,215,28,129740,,28,,94,0
1747143237.497027000,0.008164000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,215,81,33,5888,,33,,99,0
1747143237.497653000,0.000626000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,81,248,6,129708,,6,,72,0
1747143237.498071000,0.000418000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,248,87,49,5888,,49,,115,0
1747143237.498247000,0.000176000,6,64,10.7.7.5,10.7.7.4,34846,16977,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.498397000,0.000150000,6,64,10.7.7.4,10.7.7.5,16977,34846,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.498421000,0.000024000,6,64,10.7.7.5,10.7.7.4,34846,16977,,,0x0010,1,1,0,129940,,,,66,0
1747143237.498531000,0.000110000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,87,297,25,129660,,25,,91,0
1747143237.520881000,0.022350000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,297,112,28,5888,,28,,94,0
1747143237.521045000,0.000164000,6,64,10.7.7.5,10.7.7.4,34846,16977,,,0x0011,1,1,0,129940,,,,66,0
1747143237.521299000,0.000254000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,112,325,6,129632,,6,,72,0
1747143237.526790000,0.005491000,6,64,10.7.7.4,10.7.7.5,16977,34846,,,0x0010,1,2,0,5888,,,,66,0
1747143237.530818000,0.004028000,6,64,10.7.7.4,10.7.7.5,16977,34846,,,0x0014,1,2,0,5888,,,,66,0
1747143237.541040000,0.010222000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,325,118,49,5888,,49,,115,0
1747143237.541391000,0.000351000,6,64,10.7.7.5,10.7.7.4,43452,22788,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.541598000,0.000207000,6,64,10.7.7.4,10.7.7.5,22788,43452,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.541624000,0.000026000,6,64,10.7.7.5,10.7.7.4,43452,22788,,,0x0010,1,1,0,129940,,,,66,0
1747143237.541790000,0.000166000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,118,374,26,129624,,26,,92,0
1747143237.552924000,0.011134000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,374,144,28,5888,,28,,94,0
1747143237.553057000,0.000133000,6,64,10.7.7.5,10.7.7.4,43452,22788,,,0x0011,1,1,0,129940,,,,66,0
1747143237.553165000,0.000108000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,144,402,6,129624,,6,,72,0
1747143237.556933000,0.003768000,6,64,10.7.7.4,10.7.7.5,22788,43452,,,0x0010,1,2,0,5888,,,,66,0
1747143237.562916000,0.005983000,6,64,10.7.7.4,10.7.7.5,22788,43452,,,0x0014,1,2,0,5888,,,,66,0
1747143237.572991000,0.010075000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,402,150,49,5888,,49,,115,0
1747143237.573217000,0.000226000,6,64,10.7.7.5,10.7.7.4,42710,22397,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.573418000,0.000201000,6,64,10.7.7.4,10.7.7.5,22397,42710,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.573454000,0.000036000,6,64,10.7.7.5,10.7.7.4,42710,22397,,,0x0010,1,1,0,129940,,,,66,0
1747143237.573643000,0.000189000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,150,451,25,129624,,25,,91,0
1747143237.583050000,0.009407000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,451,175,28,5888,,28,,94,0
1747143237.583208000,0.000158000,6,64,10.7.7.5,10.7.7.4,42710,22397,,,0x0011,1,1,0,129940,,,,66,0
1747143237.583408000,0.000200000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,175,479,6,129624,,6,,72,0
1747143237.587109000,0.003701000,6,64,10.7.7.4,10.7.7.5,22397,42710,,,0x0010,1,2,0,5888,,,,66,0
1747143237.595003000,0.007894000,6,64,10.7.7.4,10.7.7.5,22397,42710,,,0x0014,1,2,0,5888,,,,66,0
1747143237.595055000,0.000052000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,479,181,49,5888,,49,,115,0
1747143237.595222000,0.000167000,6,64,10.7.7.5,10.7.7.4,52674,20470,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.595382000,0.000160000,6,64,10.7.7.4,10.7.7.5,20470,52674,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.595395000,0.000013000,6,64,10.7.7.5,10.7.7.4,52674,20470,,,0x0010,1,1,0,129940,,,,66,0
1747143237.595424000,0.000029000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,181,528,18,129624,,18,,84,0
1747143237.605145000,0.009721000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,528,199,28,5888,,28,,94,0
1747143237.605318000,0.000173000,6,64,10.7.7.5,10.7.7.4,52674,20470,,,0x0011,1,1,0,129940,,,,66,0
1747143237.605517000,0.000199000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,199,556,6,129624,,6,,72,0
1747143237.606993000,0.001476000,6,64,10.7.7.4,10.7.7.5,20470,52674,,,0x0010,1,2,0,5888,,,,66,0
1747143237.607053000,0.000060000,6,64,10.7.7.4,10.7.7.5,20470,52674,,,0x0014,1,2,0,5888,,,,66,0
1747143237.607114000,0.000061000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,556,205,49,5888,,49,,115,0
1747143237.607218000,0.000104000,6,64,10.7.7.5,10.7.7.4,58884,61899,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.607330000,0.000112000,6,64,10.7.7.4,10.7.7.5,61899,58884,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.607341000,0.000011000,6,64,10.7.7.5,10.7.7.4,58884,61899,,,0x0010,1,1,0,129940,,,,66,0
1747143237.607396000,0.000055000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,205,605,21,129624,,21,,87,0
1747143237.615106000,0.007710000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,605,226,28,5888,,28,,94,0
1747143237.615278000,0.000172000,6,64,10.7.7.5,10.7.7.4,58884,61899,,,0x0011,1,1,0,129940,,,,66,0
1747143237.615458000,0.000180000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,226,633,6,129624,,6,,72,0
1747143237.617046000,0.001588000,6,64,10.7.7.4,10.7.7.5,61899,58884,,,0x0010,1,2,0,5888,,,,66,0
1747143237.625114000,0.008068000,6,64,10.7.7.4,10.7.7.5,61899,58884,,,0x0014,1,2,0,5888,,,,66,0
1747143237.625217000,0.000103000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,633,232,49,5888,,49,,115,0
1747143237.625422000,0.000205000,6,64,10.7.7.5,10.7.7.4,43008,51369,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.625572000,0.000150000,6,64,10.7.7.4,10.7.7.5,51369,43008,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.625599000,0.000027000,6,64,10.7.7.5,10.7.7.4,43008,51369,,,0x0010,1,1,0,129940,,,,66,0
1747143237.625651000,0.000052000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,232,682,31,129624,,31,,97,0
1747143237.657295000,0.031644000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0010,682,263,0,5888,,,,66,0
1747143237.657437000,0.000142000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,682,263,28,5888,,28,,94,0
1747143237.657610000,0.000173000,6,64,10.7.7.5,10.7.7.4,43008,51369,,,0x0011,1,1,0,129940,,,,66,0
1747143237.657772000,0.000162000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,263,710,6,129624,,6,,72,0
1747143237.667330000,0.009558000,6,64,10.7.7.4,10.7.7.5,51369,43008,,,0x0010,1,2,0,5888,,,,66,0
1747143237.669484000,0.002154000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0010,710,269,0,5888,,,,66,0
1747143237.669485000,0.000001000,6,64,10.7.7.4,10.7.7.5,51369,43008,,,0x0014,1,2,0,5888,,,,66,0
1747143237.690988000,0.021503000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,710,269,48,5888,,48,,114,0
1747143237.691147000,0.000159000,6,64,10.7.7.5,10.7.7.4,57276,7966,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.691377000,0.000230000,6,64,10.7.7.4,10.7.7.5,7966,57276,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.691419000,0.000042000,6,64,10.7.7.5,10.7.7.4,57276,7966,,,0x0010,1,1,0,129940,,,,66,0
1747143237.691531000,0.000112000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,269,758,17,129624,,17,,83,0
1747143237.700537000,0.009006000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,758,286,28,5888,,28,,94,0
1747143237.700688000,0.000151000,6,64,10.7.7.5,10.7.7.4,57276,7966,,,0x0011,1,1,0,129940,,,,66,0
1747143237.700814000,0.000126000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,286,786,6,129624,,6,,72,0
1747143237.707024000,0.006210000,6,64,10.7.7.4,10.7.7.5,7966,57276,,,0x0010,1,2,0,5888,,,,66,0
1747143237.713049000,0.006025000,6,64,10.7.7.4,10.7.7.5,7966,57276,,,0x0014,1,2,0,5888,,,,66,0
1747143237.723087000,0.010038000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,786,292,49,5888,,49,,115,0
1747143237.723327000,0.000240000,6,64,10.7.7.5,10.7.7.4,49560,38549,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.723540000,0.000213000,6,64,10.7.7.4,10.7.7.5,38549,49560,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.723572000,0.000032000,6,64,10.7.7.5,10.7.7.4,49560,38549,,,0x0010,1,1,0,129940,,,,66,0
1747143237.723615000,0.000043000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,292,835,26,129624,,26,,92,0
1747143237.733176000,0.009561000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,835,318,28,5888,,28,,94,0
1747143237.733336000,0.000160000,6,64,10.7.7.5,10.7.7.4,49560,38549,,,0x0011,1,1,0,129940,,,,66,0
1747143237.733764000,0.000428000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,318,863,6,129624,,6,,72,0
1747143237.737010000,0.003246000,6,64,10.7.7.4,10.7.7.5,38549,49560,,,0x0010,1,2,0,5888,,,,66,0
1747143237.743175000,0.006165000,6,64,10.7.7.4,10.7.7.5,38549,49560,,,0x0014,1,2,0,5888,,,,66,0
1747143237.743177000,0.000002000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,863,324,49,5888,,49,,115,0
1747143237.743454000,0.000277000,6,64,10.7.7.5,10.7.7.4,59740,24454,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.743644000,0.000190000,6,64,10.7.7.4,10.7.7.5,24454,59740,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.743677000,0.000033000,6,64,10.7.7.5,10.7.7.4,59740,24454,,,0x0010,1,1,0,129940,,,,66,0
1747143237.743721000,0.000044000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,324,912,25,129624,,25,,91,0
1747143237.747185000,0.003464000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,912,349,28,5888,,28,,94,0
1747143237.747433000,0.000248000,6,64,10.7.7.5,10.7.7.4,59740,24454,,,0x0011,1,1,0,129940,,,,66,0
1747143237.747560000,0.000127000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,349,940,6,129624,,6,,72,0
1747143237.755183000,0.007623000,6,64,10.7.7.4,10.7.7.5,24454,59740,,,0x0014,1,2,0,5888,,,,66,0
1747143237.755184000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,940,355,49,5888,,49,,115,0
1747143237.755465000,0.000281000,6,64,10.7.7.5,10.7.7.4,33364,50937,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.755613000,0.000148000,6,64,10.7.7.4,10.7.7.5,50937,33364,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.755638000,0.000025000,6,64,10.7.7.5,10.7.7.4,33364,50937,,,0x0010,1,1,0,129940,,,,66,0
1747143237.755697000,0.000059000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,355,989,18,129624,,18,,84,0
1747143237.764640000,0.008943000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,989,373,28,5888,,28,,94,0
1747143237.764942000,0.000302000,6,64,10.7.7.5,10.7.7.4,33364,50937,,,0x0011,1,1,0,129940,,,,66,0
1747143237.765282000,0.000340000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,373,1017,6,129624,,6,,72,0
1747143237.767119000,0.001837000,6,64,10.7.7.4,10.7.7.5,50937,33364,,,0x0010,1,2,0,5888,,,,66,0
1747143237.767203000,0.000084000,6,64,10.7.7.4,10.7.7.5,50937,33364,,,0x0014,1,2,0,5888,,,,66,0
1747143237.767239000,0.000036000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,1017,379,48,5888,,48,,114,0
1747143237.767392000,0.000153000,6,64,10.7.7.5,10.7.7.4,59370,8266,,,0x0002,0,0,0,65535,020405b4,,,74,0
1747143237.767511000,0.000119000,6,64,10.7.7.4,10.7.7.5,8266,59370,,,0x0012,0,1,0,5792,020405b4,,,74,0
1747143237.767523000,0.000012000,6,64,10.7.7.5,10.7.7.4,59370,8266,,,0x0010,1,1,0,129940,,,,66,0
1747143237.767587000,0.000064000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,379,1065,21,129624,,21,,87,0
1747143237.775258000,0.007671000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,1065,400,28,5888,,28,,94,0
1747143237.775965000,0.000707000,6,64,10.7.7.5,10.7.7.4,59370,8266,,,0x0011,1,1,0,129940,,,,66,0
1747143237.776104000,0.000139000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0018,400,1093,6,129624,,6,,72,0
1747143237.777184000,0.001080000,6,64,10.7.7.4,10.7.7.5,8266,59370,,,0x0010,1,2,0,5888,,,,66,0
1747143237.787404000,0.010220000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0018,1093,406,14,5888,,14,,80,0
1747143237.787405000,0.000001000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0011,1107,406,0,5888,,,,66,0
1747143237.787405000,0.000000000,6,64,10.7.7.4,10.7.7.5,8266,59370,,,0x0014,1,2,0,5888,,,,66,0
1747143237.787626000,0.000221000,6,64,10.7.7.5,10.7.7.4,34946,21,,,0x0011,406,1108,0,129624,,,,66,0
1747143237.787769000,0.000143000,6,64,10.7.7.4,10.7.7.5,21,34946,,,0x0010,1108,407,0,5888,,,,66,0
1747143266.888219000,29.100450000,17,64,10.7.7.5,10.7.7.3,,,68,67,,,,,,,,290,324,0
1747143266.891594000,0.003375000,17,255,10.7.7.3,10.7.7.5,,,67,68,,,,,,,,556,590,0
1747143267.159685000,0.268091000,17,64,10.7.7.4,10.7.7.255,,,138,138,,,,,,,,252,286,0
1747143267.159686000,0.000001000,17,64,10.7.7.4,10.7.7.255,,,138,138,,,,,,,,223,257,0
1747143271.953367000,4.793681000,,,,,,,,,,,,,,,,,42,0
1747143271.953497000,0.000130000,,,,,,,,,,,,,,,,,60,0
1747143450.123049000,178.169552000,6,64,10.7.7.4,10.7.7.5,59111,80,,,0x0002,0,0,0,5840,020405b4,,,74,0
1747143450.123091000,0.000042000,6,64,10.7.7.5,10.7.7.4,80,59111,,,0x0012,0,1,0,65160,020405b4,,,74,0
1747143450.123332000,0.000241000,6,64,10.7.7.4,10.7.7.5,59111,80,,,0x0010,1,1,0,5888,,,,66,0
1747143450.123551000,0.000219000,6,64,10.7.7.4,10.7.7.5,59111,80,,,0x0018,1,1,104,5888,,104,,170,0
1747143450.123575000,0.000024000,6,64,10.7.7.5,10.7.7.4,80,59111,,,0x0010,1,105,0,65152,,,,66,0
1747143450.126109000,0.002534000,6,64,10.7.7.5,10.7.7.4,80,59111,,,0x0018,1,105,487,65152,,487,,553,0
1747143450.126336000,0.000227000,6,64,10.7.7.4,10.7.7.5,59111,80,,,0x0010,105,488,0,6912,,,,66,0
1747143450.127144000,0.000808000,6,64,10.7.7.4,10.7.7.5,59111,80,,,0x0011,105,488,0,6912,,,,66,0
